,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
309,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
