Time;Altitude;Pressure;Velocity;Temperature;Events;Voltages;
119;423,0382;948,6;-21,78594;35,6;-;8,887592;
119,05;421,2828;948,8;-22,61326;35,6;-;8,887592;
119,1;417,7729;949,2;-25,95154;35,6;-;8,887592;
119,15;417,7729;949,2;-22,59874;35,6;-;8,887592;
119,2;416,0185;949,4;-21,75691;35,6;-;8,887592;
119,25;413,3876;949,7;-21,75691;35,6;-;8,887592;
119,3;412,511;949,8;-20,9296;35,6;-;8,887592;
119,35;410,7574;950;-20,9296;35,6;-;8,887592;
119,4;409,881;950,1;-20,10228;35,6;-;8,887592;
119,45;409,0041;950,2;-20,10228;35,6;-;8,887592;
119,5;408,1279;950,3;-20,9296;35,6;-;8,887592;
119,55;408,1279;950,3;-20,9296;35,6;-;8,887592;
119,6;409,0041;950,2;-19,26046;35,6;-;8,887592;
119,65;409,0041;950,2;-18,41863;35,6;-;8,887592;
119,7;409,881;950,1;-17,5768;35,6;-;8,887592;
119,75;409,0041;950,2;-18,41863;35,6;-;8,887592;
119,8;408,1279;950,3;-18,40411;35,6;-;8,887592;
119,85;407,2512;950,4;-19,24594;35,6;-;8,887592;
119,9;405,499;950,6;-20,07326;35,6;-;8,887592;
119,95;404,6225;950,7;-20,07326;35,6;-;8,887592;
12;2283,965;754,9;145,7089;36,2;-;8,965384;
12,05;2286,077;754,7;140,7886;36,2;-;8,965384;
12,1;2290,303;754,3;138,8582;36,2;-;8,965384;
12,15;2294,531;753,9;135,9408;36,2;-;8,965384;
12,2;2298,76;753,5;133,0234;36,2;-;8,965384;
12,25;2301,933;753,2;128,0886;36,2;-;8,965384;
12,3;2307,225;752,7;125,1712;36,2;-;8,965384;
12,35;2312,519;752,2;118,2624;36,2;-;8,965384;
12,4;2318,876;751,6;113,3566;36,2;-;8,965384;
12,45;2325,236;751;106,4333;36,2;-;8,965384;
12,5;2330,54;750,5;100,4969;36,2;-;8,965384;
12,55;2336,907;749,9;98,56651;36,2;-;8,965384;
12,6;2343,28;749,3;97,62308;36,2;-;8,965384;
12,65;2347,53;748,9;96,66514;36,2;-;8,965384;
12,7;2353,91;748,3;99,74217;36,2;-;8,965384;
12,75;2360,293;747,7;102,8192;36,2;-;8,965384;
12,8;2367,746;747;101,8903;36,2;-;8,965384;
12,85;2373,072;746,5;97,9424;36,2;-;8,965384;
12,9;2378,402;746;99,00194;36,2;-;8,965384;
12,95;2383,734;745,5;100,0615;36,2;-;8,965384;
120;401,9945;951;-20,90057;35,6;-;8,984831;
120,05;398,4913;951,4;-23,39703;35,6;-;8,984831;
120,1;395,8649;951,7;-24,22434;35,6;-;8,984831;
120,15;393,2391;952;-23,38251;35,6;-;8,984831;
120,2;391,4888;952,2;-25,05166;35,6;-;8,984831;
120,25;389,7388;952,4;-25,05166;35,6;-;8,984831;
120,3;389,7388;952,4;-22,54068;35,6;-;8,984831;
120,35;389,7388;952,4;-21,69886;35,6;-;8,984831;
120,4;388,8642;952,5;-20,85703;35,6;-;8,984831;
120,45;387,1147;952,7;-21,68434;35,6;-;8,984831;
120,5;384,4911;953;-23,33897;35,6;-;8,984831;
120,55;382,7424;953,2;-24,1808;35,6;-;8,984831;
120,6;381,8683;953,3;-25,00811;35,6;-;8,984831;
120,65;380,9938;953,4;-26,66274;35,6;-;8,984831;
120,7;380,12;953,5;-27,49006;35,6;-;8,984831;
120,75;379,2462;953,6;-29,1592;35,6;-;8,984831;
120,8;378,3719;953,7;-29,14469;35,6;-;8,984831;
120,85;377,4983;953,8;-29,14469;35,6;-;8,984831;
120,9;376,6241;953,9;-29,13017;35,6;-;8,984831;
120,95;375,7506;954;-28,28834;35,6;-;8,984831;
121;374,8772;954,1;-28,27383;35,5;-;8,965384;
121,05;374,0033;954,2;-26,60468;35,5;-;8,965384;
121,1;372,2563;954,4;-24,93554;35,5;-;8,965384;
121,15;369,6366;954,7;-24,93554;35,5;-;8,965384;
121,2;367,8903;954,9;-24,10823;35,5;-;8,965384;
121,25;366,1448;955,1;-24,10823;35,5;-;8,965384;
121,3;365,2717;955,2;-23,2664;35,5;-;8,965384;
121,35;364,3991;955,3;-24,09371;35,5;Main;8,965384;
121,4;363,5261;955,4;-24,92103;35,5;-;8,965384;
121,45;363,5261;955,4;-24,09371;35,5;-;8,965384;
121,5;363,5261;955,4;-22,42457;35,5;-;8,965384;
121,55;362,6537;955,5;-20,75543;35,5;-;8,965384;
121,6;360,0365;955,8;-21,58274;35,5;-;8,965384;
121,65;358,2918;956;-22,41006;35,5;-;8,965384;
121,7;355,6756;956,3;-24,0792;35,5;-;8,965384;
121,75;354,8034;956,4;-24,0792;35,5;-;8,965384;
121,8;353,0601;956,6;-24,90651;35,5;-;8,965384;
121,85;352,1881;956,7;-24,90651;35,5;-;8,965384;
121,9;350,4448;956,9;-25,73383;35,5;-;8,965384;
121,95;348,7022;957,1;-26,56114;35,5;-;8,965384;
122;346,9595;957,3;-27,38845;35,5;-;8,984831;
122,05;345,2171;957,5;-28,21577;35,5;-;8,984831;
122,1;344,3462;957,6;-28,21577;35,5;-;8,984831;
122,15;343,4749;957,7;-27,37394;35,5;-;8,984831;
122,2;343,4749;957,7;-24,87749;35,5;-;8,984831;
122,25;342,6042;957,8;-24,03566;35,5;-;8,984831;
122,3;342,6042;957,8;-22,36651;35,5;-;8,984831;
