time,mag_x,mag_y,mag_z
96.020239,-1.16691244,18.9408531,25.0289841
96.030239,-1.42647719,19.6174698,26.0438824
96.040436,-1.03743804,20.6321678,25.0291862
96.050436,-1.03707314,21.646513,26.3816872
96.060644,-0.907598555,22.9996071,26.0436726
96.070644,-0.777941644,21.9849186,25.3672123
96.080835,-0.648284674,23.3378353,26.3819008
96.090835,-0.259222716,22.9992332,26.3814735
96.101026,-0.518627763,24.0142956,25.0289841
96.111026,-0.777941644,23.3378353,26.0436726
96.121225,-0.907438993,24.014101,27.0581417
96.131225,-0.518536568,24.6905537,27.0581417
96.141422,-0.518627763,23.6760654,26.7201309
96.151422,-0.388970822,23.6760654,25.3672123
96.161618,-0.648284674,22.661377,25.7054424
96.171618,-0.388970822,22.661377,26.3819008
96.181812,-0.777941644,21.6466885,27.0583611
96.191812,-0.64817071,21.646513,26.0434608
96.202012,-0.648284674,20.9702301,25.7054424
96.212012,-0.777941644,19.9555416,25.7054424
96.222202,-0.777941644,19.6173115,25.7054424
96.232202,-1.16732311,19.955862,25.3676224
96.242402,-0.907279491,18.940546,25.0285778
96.252402,-0.907598555,18.2643929,25.3672123
96.262599,-1.16670728,17.9260178,25.7052345
96.272599,-1.42597556,18.6024723,24.6905537
96.282798,-1.16691244,17.5879345,25.0289841
96.292798,-1.6855402,17.2497044,24.3525238
96.302989,-1.81487799,16.9113388,23.6758728
96.312989,-1.42597556,17.2495651,24.3523273
96.323189,-1.94451213,16.2348843,24.6905537
96.333189,-1.68524384,16.5731106,23.3376465
96.343379,-1.29679751,15.2204514,23.338026
96.353379,-2.07414627,16.2348843,24.014101
96.363579,-2.07451105,14.8820982,23.3378353
96.373579,-2.59313869,15.5585575,22.661377
96.383776,-2.20378041,13.8672972,22.6611938
96.393776,-2.59313869,15.5585575,22.3231468
96.403975,-2.85245275,15.5585575,21.9849186
96.413975,-2.85245275,15.2203274,22.3231468
96.424166,-2.72327471,15.2204514,21.985096
96.434166,-3.24142361,15.2203274,22.3231468
96.444371,-2.8534565,14.8823385,21.9852734
96.454371,-3.24199367,15.8969154,22.6615601
96.464565,-2.85245275,15.5585575,20.9702301
96.474565,-3.50196934,15.8970432,20.9705677
96.484756,-3.37226677,16.573513,21.6470375
96.494756,-3.50196934,16.9117489,21.6470375
96.504961,-3.76071286,16.5733795,21.6468639
96.514961,-3.76137447,17.2499828,21.3088017
96.525161,-3.89039254,16.2351475,20.6321678
96.535346,-3.76137447,16.9117489,20.6323318
96.545346,-4.28244543,16.912159,20.6328335
96.555542,-3.89107704,17.2499828,21.3088017
96.565542,-4.15048218,16.9117489,21.3088017
96.575742,-4.28018475,17.5882187,21.3088017
96.585742,-3.89107704,17.2499828,21.3088017
96.595933,-4.15194321,17.5885029,20.9709072
96.605933,-3.89176178,18.2648373,19.9560261
96.616132,-4.15048218,17.5882187,20.2940979
96.626132,-3.89039254,17.9263096,20.2939358
96.636332,-4.53879118,17.9263096,20.6321678
96.646332,-4.53958988,18.2646885,19.6176281
96.656528,-4.53958988,18.6029224,19.6176281
96.666528,-4.54038858,16.9118862,19.9560261
96.676728,-4.67093611,17.2502632,19.9561863
96.686728,-4.92869759,17.5882187,19.6176281
96.696925,-5.18810272,16.573513,19.6176281
96.706925,-5.18810272,16.9117489,19.955862
96.717113,-5.18810272,16.573513,18.9411583
96.727113,-5.05929041,17.5883617,18.603075
96.737309,-4.79899502,17.9264526,17.9264526
96.747309,-4.7998395,16.9118862,17.5883617
96.757509,-5.5762291,17.5880775,17.9263096
96.767509,-5.06196308,17.9270344,17.9270344
96.777699,-5.18719006,18.2645416,17.5880775
96.787699,-5.31780529,19.2793922,18.2646885
96.797899,-5.83558893,18.9410057,18.2645416
96.807899,-5.70892191,20.294426,17.2502632
96.818099,-5.83867025,21.3091488,17.9267445
96.828099,-5.57721043,21.9852734,17.9264526
96.838295,-5.44750786,22.9999771,17.2499828
96.848295,-5.83661556,24.0146828,18.2646885
96.858489,-5.70590878,24.3527222,18.2645416
96.868489,-5.70490551,26.3819008,17.2497044
96.878686,-5.70791721,27.7354946,17.250124
96.888686,-5.96631813,29.0882072,17.2499828
96.898885,-5.45038509,30.1036434,16.912159
96.908885,-5.96631813,31.7940865,16.573513
96.919082,-5.44654942,32.8085289,16.5733795
96.929082,-5.44654942,32.8085289,15.2204514
96.939281,-5.70791721,34.8384857,15.8971739
96.949281,-5.57721043,34.8381996,15.2205734
96.959472,-5.96736813,34.1620102,15.2206984
96.969472,-5.96736813,35.1767235,15.5589361
96.979669,-5.70691299,34.8381996,15.5588083
96.989669,-5.83661556,35.1764374,15.2205734
96.999869,-5.70490551,33.8229523,14.8820982
97.009869,-5.8345623,33.146492,14.8820982
97.020065,-5.57721043,33.48526,15.5588083
97.030065,-5.57524824,32.8082619,16.2350159
97.040265,-6.0960207,31.7940865,16.2352791
97.050265,-5.70691299,30.102911,16.2352791
97.060461,-5.83558893,29.7644386,16.5733795
97.070461,-5.70590878,28.0732765,16.2351475
97.080655,-5.70691299,25.7058563,16.9117489
97.090655,-5.96631813,25.0293865,16.573513
97.100843,-6.22462797,22.9997921,16.2351475
97.110843,-6.09494829,22.323328,15.8969154
97.121039,-6.35430765,20.9703999,14.8822193
97.131039,-6.48398733,19.6174698,16.2351475
97.141239,-5.96526861,16.5733795,15.2204514
97.151239,-5.83558893,15.8969154,14.5439863
97.161439,-6.09387636,15.2203274,14.2056389
97.171439,-6.35430765,14.5439863,12.8528252
97.181629,-6.48398733,14.8822193,12.8528252
97.191629,-6.09280443,14.5437508,12.8526173
97.201829,-6.09494829,13.5292902,11.838129
97.211829,-6.09387636,14.543869,12.514492
97.222025,-5.83661556,13.1911631,12.8529282
97.232025,-6.48398733,14.2057543,11.838129
97.242225,-6.35318995,14.2056389,12.8527212
97.252225,-6.22353315,14.543869,12.514492
97.262425,-6.22353315,16.2350159,12.8527212
97.272425,-6.35207272,17.5877914,13.5290709
97.282615,-6.61483097,17.5882187,12.5146933
97.292615,-6.48284721,18.602623,13.1909504
97.302806,-6.48284721,18.9408531,14.2056389
97.312806,-6.7421608,19.9555416,13.5291805
97.323006,-6.48398733,21.6468639,13.8675222
97.333006,-6.35095644,21.3081131,13.5289612
97.343202,-6.61366749,23.6762581,14.2057543
97.353202,-6.48398733,22.9997921,13.8675222
97.363402,-6.74097538,24.3523273,13.8672972
97.373402,-6.74097538,24.6905537,13.1908436
97.383593,-6.35318995,25.7054424,14.2056389
97.393593,-6.86940193,26.0432491,13.8671846
97.403792,-6.7421608,26.7201309,13.5291805
97.413792,-6.87544584,27.0590191,13.5295095
97.423992,-6.611341,26.7199154,12.51439
97.433992,-7.00147486,27.3965893,12.8527212
97.444183,-7.25951195,27.0581417,12.8526173
97.454183,-6.7421608,26.0436726,12.514492
97.464382,-7.00393867,26.720562,11.4999886
97.474382,-7.00147486,26.0436726,11.8380327
97.484579,-7.00147486,26.7201309,12.1762619
97.494579,-7.26078844,25.7054424,10.8233442
97.504773,-7.26462221,24.0148792,10.4853697
97.514773,-7.12987757,24.6905537,10.8232565
97.524975,-7.26206589,24.6909542,11.499896
97.534975,-7.26206589,24.6909542,10.1469679
97.545175,-7.6511054,22.9997921,9.80873489
97.555359,-7.5201025,23.6760654,9.47042656
97.565359,-7.90629244,22.3227863,8.7938242
97.575559,-7.77941656,21.6466885,8.79396725
97.585559,-7.64975929,22.9996071,8.45573807
97.595756,-7.77941656,21.9849186,8.11750793
97.605756,-7.64975929,22.3231468,7.77927876
97.615949,-8.03873062,21.6466885,6.76459026
97.625949,-7.91046476,21.3086319,6.42641258
97.636146,-7.77941656,21.9849186,6.76459026
97.646146,-7.90907335,22.661377,6.76459026
97.656346,-8.2980442,21.9849186,6.08813095
97.666346,-8.03873062,24.3525238,7.10281944
97.676545,-8.03731632,25.02878,6.08808184
97.686545,-8.1698246,25.0291862,5.74994802
97.696736,-8.1698246,25.3674183,6.42641258
97.706736,-7.90907335,26.7201309,4.73521328
97.716941,-8.04014492,27.3968124,5.07348394
97.726941,-8.42918396,27.7350445,5.41171598
97.737132,-7.77804852,29.0875015,4.73517466
97.747132,-8.2980442,29.4259663,4.73521328
97.757326,-8.43066692,30.102911,4.39705467
97.767326,-8.69160175,29.7649212,3.72061515
97.777522,-8.43215084,30.7796345,4.39709044
97.787522,-8.03873062,30.7788849,3.38229513
97.797722,-8.16838741,31.117115,3.04406548
97.807722,-8.16838741,31.117115,3.04406548
97.817919,-8.16838741,31.117115,2.70583606
97.827919,-8.42473793,30.7783871,2.70579219
97.838112,-8.29658508,31.1168633,2.70581412
97.848112,-8.16695118,29.7639561,2.36758733
97.858309,-8.68701458,29.7641964,2.02937698
97.868309,-8.03873062,29.7641964,1.69114757
97.878503,-8.55735779,29.087738,2.02937698
97.888503,-8.81512165,27.7345943,1.01468027
97.898699,-8.81512165,27.0581417,2.36758733
97.908699,-8.42473793,27.3961468,1.69112015
97.918905,-8.42621899,26.0434608,1.01468027
97.928905,-8.55585289,24.6905537,1.01468027
97.939096,-8.16551495,24.352129,-0
97.949096,-8.94318295,24.0139065,-0
97.959289,-8.55434895,22.9992332,-0
97.969289,-8.55585289,23.6758728,-1.69113386
97.979489,-8.81667233,21.9849186,-1.01468849
97.989489,-8.94318295,22.9992332,-1.69112015
97.999685,-8.68548775,21.9847393,-2.70581412
98.009685,-8.81357193,22.9992332,-3.3822403
98.019882,-8.68854332,22.9997921,-4.05878687
98.029882,-9.07438946,21.9847393,-4.39694786
98.040079,-8.42621899,22.3229656,-4.73517466
98.050079,-8.42621899,22.9994202,-6.08808184
98.060267,-9.07279491,22.9992332,-6.08803225
98.070267,-8.94475555,23.6758728,-7.10276222
98.080475,-8.94632912,24.0142956,-6.42636061
98.090475,-8.94632912,24.3525238,-7.10281944
98.100663,-8.94475555,24.6905537,-8.4556694
98.110663,-8.68548775,24.6905537,-7.77921581
98.120856,-8.68701458,24.6907539,-7.10281944
98.130856,-8.94475555,25.02878,-7.10276222
98.141056,-8.81667233,25.7054424,-9.13219643
98.151056,-9.4666214,25.3674183,-8.79403877
98.161253,-9.2056427,25.7054424,-9.47042656
98.171253,-8.94475555,25.3670082,-9.47034931
98.181452,-8.94475555,26.3816872,-9.13212299
98.191452,-9.07438946,25.02878,-9.47034931
98.201649,-9.07438946,25.3670082,-9.47034931
98.211649,-9.07279491,26.0432491,-10.8231688
98.221843,-9.07279491,26.3814735,-10.8231688
98.231843,-9.20402431,25.3670082,-10.4850302
98.242039,-9.20402431,25.02878,-11.1614828
98.252039,-8.94475555,26.3816872,-9.47034931
98.262239,-8.81667233,26.0436726,-10.1468849
98.272239,-9.33365822,25.7052345,-9.47034931
98.28243,-8.68548775,25.7052345,-10.4850302
98.29243,-8.94318295,25.3668022,-10.4849443
98.302629,-9.33529949,25.0289841,-9.80865574
98.312629,-8.81512165,26.0434608,-9.80857658
98.322826,-9.20402431,25.3670082,-10.4850302
98.332826,-8.68396091,25.0285778,-9.80849648
98.343019,-8.81202221,25.3665981,-10.4848604
98.353019,-9.07119942,24.3519344,-8.79375458
98.363216,-9.06960487,25.0281734,-9.80833817
98.373216,-9.2007885,25.0283775,-9.80841827
98.383416,-9.07119942,23.3372707,-10.1466389
98.393416,-9.07119942,25.3665981,-9.13197517
98.403612,-9.2007885,24.0137138,-8.79375458
98.413612,-8.68243408,23.3372707,-10.1466389
98.423812,-9.07119942,23.3372707,-10.1466389
98.433812,-8.81357193,23.6756821,-10.1467209
98.444003,-8.68396091,22.6610088,-9.80849648
98.454003,-9.2007885,22.322607,-11.1613035
98.464196,-8.42177677,22.6606445,-11.1612129
98.474196,-9.19917107,22.9988632,-11.4994316
98.484393,-8.81047344,21.9842072,-12.175869
98.494393,-9.07279491,21.3081131,-12.8525133
98.504587,-8.68243408,21.6461639,-13.1906309
98.514587,-8.81047344,20.6313324,-14.5433989
98.524783,-8.94161129,21.9843845,-14.5435162
98.534783,-8.81202221,21.6461639,-15.5581799
98.544989,-8.68548775,22.3229656,-15.2202044
98.554989,-8.94318295,22.3227863,-17.2494259
98.565182,-8.68243408,22.322607,-17.5875092
98.575373,-8.81357193,22.9992332,-18.940546
98.585373,-8.68243408,24.690155,-18.9403934
98.59557,-8.55134201,24.351738,-20.2931137
98.60557,-8.552845,24.0137138,-20.2932777
98.615769,-8.55134201,25.7046108,-22.3224258
98.625769,-8.552845,25.7048187,-21.3079433
98.635969,-8.16264439,26.0428295,-21.9842072
98.645969,-8.04014492,25.7056503,-21.985096
98.656166,-8.42325687,25.0283775,-22.322607
98.666166,-8.29366875,25.7048187,-22.9990501
98.676359,-8.16407967,26.0430412,-24.3519344
98.686359,-8.16407967,25.3665981,-24.3519344
98.69655,-7.77531385,25.3665981,-24.3519344
98.70655,-8.16407967,24.690155,-24.0137138
98.716747,-8.03307915,25.0281734,-24.6899548
98.726747,-7.77531385,24.0137138,-25.3665981
98.736952,-7.77668095,24.0139065,-25.3668022
98.746952,-8.03166771,22.9986782,-25.0279732
98.757137,-7.77804852,22.6611938,-25.7052345
98.767137,-7.90351295,22.3224258,-25.7046108
98.777337,-8.03590393,21.6463375,-24.6903534
98.787337,-7.90629244,19.9552174,-25.3668022
98.797536,-8.03590393,20.9698887,-25.7050266
98.807536,-7.77531385,18.9403934,-25.0283775
98.817733,-8.16407967,18.9403934,-24.3519344
98.827733,-8.03307915,17.9255848,-24.6899548
98.837929,-7.77804852,17.2495651,-22.9994202
98.847929,-7.51481581,16.57271,-22.9988632
98.858123,-8.29366875,17.5875092,-22.322607
98.868123,-8.42029667,16.9107933,-21.6458149
98.87832,-8.03166771,17.2490082,-20.9693832
98.88832,-7.90351295,15.8962727,-20.9695511
98.898513,-8.42177677,17.2491474,-20.9695511
98.908513,-8.03307915,17.5873661,-21.3077698
98.918716,-7.77394724,15.8962727,-21.6459885
98.928716,-8.03166771,16.5725765,-21.6458149
98.93891,-8.16121006,16.9107933,-21.3075981
98.94891,-7.7725811,17.2490082,-22.6604633
98.959106,-7.7725811,17.2490082,-21.9840317
98.969106,-7.77121544,16.572443,-23.3367043
98.9793,-8.03025627,16.910656,-24.0131321
98.9893,-7.77121544,17.5870819,-24.689558
98.999497,-7.77121544,16.23423,-25.7041969
99.009497,-7.51349497,16.2343616,-27.3954849
99.019696,-7.38265467,16.572443,-28.4099026
99.029696,-7.25186014,15.5576782,-29.762516
99.03989,-6.86457348,14.5431643,-29.4245415
99.04989,-6.99409389,15.8960161,-30.4391804
99.06009,-6.34760809,15.557929,-32.4687233
99.07009,-6.21588039,16.9105206,-32.8064079
99.080277,-6.21806479,16.5725765,-34.1598015
99.090277,-5.95897913,15.8961449,-34.4980164
99.100477,-5.56937122,17.2488689,-35.5123787
99.110477,-5.95583868,17.9250069,-37.8792572
99.120682,-5.17899036,19.2778358,-38.5556717
99.130682,-5.05129004,19.2781467,-38.8945084
99.140873,-5.18081045,20.6310005,-39.9091492
99.150873,-5.05129004,21.6456394,-41.262001
99.16107,-4.79224968,24.0131321,-40.2473602
99.17107,-4.92176962,25.7041969,-41.262001
99.18126,-4.40446281,27.3954849,-42.9534149
99.19126,-4.53320885,28.7481155,-42.276638
99.20146,-4.53320885,30.7773933,-41.938427
99.21146,-4.27341747,31.4535675,-41.9380913
99.221656,-4.66191006,32.8064079,-41.5998802
99.231656,-4.27266693,34.1589737,-41.5995407
99.24185,-4.14464808,35.1741638,-42.276638
99.25185,-4.14464808,36.1888046,-41.262001
99.262047,-4.14610529,36.1893883,-41.6008835
99.272047,-4.01442242,36.864933,-41.2616692
99.282246,-3.62593007,36.864933,-41.5998802
99.292246,-4.27341747,36.864933,-41.5998802
99.302437,-4.14391994,38.2177773,-41.5998802
99.312437,-4.53161669,37.2028427,-41.2613335
99.322637,-4.01442242,37.2031441,-41.5998802
99.332637,-4.53241253,36.864933,-41.5998802
99.342833,-4.01442242,37.8795662,-41.2616692
99.352833,-4.40214157,35.8500137,-41.5995407
99.363033,-4.27341747,36.526722,-41.5998802
99.373033,-4.27266693,36.188221,-40.584919
99.383224,-4.40214157,35.8500137,-41.5995407
99.393224,-4.14246464,36.1879311,-41.5992088
99.403429,-4.53480244,35.5129509,-41.2626648
99.413429,-4.40214157,35.1735954,-40.584919
99.423614,-4.402915,35.5120926,-40.585247
99.433614,-4.27341747,34.8356705,-41.5998802
99.443814,-4.9226346,34.4980164,-40.5859032
99.453814,-4.79224968,33.4830971,-40.2473602
99.46401,-4.79224968,34.159523,-40.5855751
99.47401,-5.30753279,33.8204956,-39.2317734
99.484201,-5.17990017,33.8210411,-38.2177773
99.494201,-5.43793964,33.144352,-39.23209
99.504401,-5.308465,34.4971809,-37.54105
99.514401,-5.56741476,33.144352,-39.5702972
99.5246,-5.43793964,34.1589737,-38.5556717
99.5346,-5.43889523,33.144619,-37.8795662
99.544797,-5.69789028,33.144619,-35.8503036
99.554797,-5.69789028,33.144619,-36.526722
99.564987,-6.0853138,33.144352,-36.5264282
99.574987,-6.08638287,31.7917786,-36.526722
99.585187,-6.08638287,31.4535675,-35.8503036
99.595187,-6.08638287,31.7917786,-35.5120926
99.605384,-6.34426308,32.1297264,-36.188221
99.615384,-6.08638287,32.4682007,-34.8356705
99.625583,-6.08745193,31.7920322,-34.159523
99.635774,-6.47487545,32.1299896,-33.8210411
99.645774,-6.47487545,32.4682007,-33.144619
99.655968,-6.6090169,32.4692459,-33.1456871
99.665968,-6.99163675,32.8061447,-33.144352
99.676164,-6.86457348,32.8066711,-32.8066711
99.686164,-6.86216211,32.4679337,-32.1297264
99.696364,-6.73268747,32.4679337,-32.4679337
99.706364,-7.38135767,32.1299896,-30.7771473
99.71656,-7.12111187,32.8061447,-30.4386902
99.72656,-6.86336756,33.144619,-28.7478848
99.73676,-7.12236261,33.144619,-30.1007252
99.74676,-7.24931335,32.8058815,-28.7474213
99.756951,-7.24931335,34.158699,-28.4092159
99.766951,-7.50953579,34.4971809,-27.7330284
99.777147,-7.50953579,34.8353882,-26.7184048
99.787147,-7.76985025,35.5120926,-27.0568314
99.797347,-8.15977669,35.1741638,-25.365984
99.807347,-7.5108552,34.8356705,-25.3657799
99.817547,-7.5108552,35.1738815,-24.3511486
99.827547,-7.76985025,36.864933,-24.0129395
99.837737,-8.0274353,36.188221,-24.3509521
99.847737,-8.15690994,35.5118027,-22.3217049
99.857931,-8.15834236,36.526722,-20.9690456
99.867931,-7.89934778,36.526722,-20.6308346
99.878128,-8.15834236,37.8795662,-20.6308346
99.888128,-8.6748085,36.188221,-20.6306667
99.898324,-8.15690994,37.54105,-20.2924595
99.908324,-7.76985025,37.5413551,-18.601572
99.918518,-8.15834236,37.8795662,-18.601572
99.928518,-8.28929615,38.2180824,-18.9399338
99.938715,-8.28783989,38.5559845,-17.9251518
99.948715,-8.28783989,38.2177773,-17.5869408
99.958914,-8.54683495,38.8941956,-17.9251518
99.968914,-8.15834236,38.2177773,-17.9251518
99.979111,-7.89934778,38.5559845,-17.9251518
99.989111,-8.0274353,38.5556717,-17.5867977
99.99931,-8.41733742,39.2324066,-17.9251518
100.00931,-7.90073586,39.9091492,-17.2488689
100.019501,-8.28638458,39.9085045,-17.9250069
100.029501,-7.89796019,39.9085045,-18.9396286
100.039701,-7.76985025,39.5706177,-20.6308346
100.049701,-7.76985025,38.8941956,-19.6162033
100.059898,-7.89796019,39.5702972,-20.2924595
100.069898,-7.76985025,38.5559845,-21.6454659
100.080094,-7.5108552,39.5706177,-21.6454659
100.090094,-7.5108552,38.5559845,-23.6747284
100.100294,-7.89934778,38.2177773,-22.6600971
100.110294,-7.64035273,38.2177773,-24.3511486
100.12049,-7.38135767,38.8941956,-24.6893597
100.13049,-7.5108552,37.8795662,-25.0275707
100.140678,-7.38265467,38.5562935,-25.7041969
100.150678,-7.38135767,37.5413551,-26.7186222
100.160878,-7.38265467,37.8798676,-26.0424099
100.170878,-7.25440931,38.5566063,-26.7190533
100.181068,-7.25695992,37.5425644,-27.3959255
100.191068,-6.99163675,38.2174644,-27.0566139
100.201265,-6.86457348,39.5709343,-27.0570488
100.211265,-6.86336756,39.9088287,-27.3950424
100.221464,-6.99286509,40.585247,-27.7332535
100.231464,-6.86216211,40.584919,-27.3948212
100.241655,-6.86216211,41.9377518,-26.7184048
100.251655,-6.73387003,42.2763023,-26.3804111
100.261855,-6.86336756,44.3055611,-25.7039909
100.271855,-6.6043725,45.3201942,-24.0129395
100.282054,-6.86216211,45.6580353,-24.0127449
100.292054,-6.99163675,46.672657,-20.6306667
100.302245,-6.73268747,47.6872787,-19.616045
100.312245,-6.86336756,49.3787193,-17.2487297
100.322451,-6.73387003,49.0405083,-15.2194681
100.332451,-6.6043725,49.7169304,-13.5284157
100.342647,-6.86336756,50.3933487,-11.4991541
100.352647,-6.86336756,50.0551414,-9.13168049
100.362841,-6.47487545,49.7169304,-7.77883911
100.372841,-6.47715092,49.3795166,-5.74966955
100.383032,-6.86577988,49.0412979,-4.05859041
100.393032,-6.47487545,48.3640862,-2.02926254
100.403237,-6.47601271,49.3791161,-1.35285246
100.413237,-6.73623705,47.6884346,-0
100.423422,-6.47601271,47.0116234,-0.338213116
100.433422,-6.60553312,47.0116234,0.338213116
100.443619,-6.86577988,47.3502197,1.35286343
100.453619,-6.60553312,45.9969826,2.02927876
100.463818,-6.34537792,46.3348236,2.02926254
100.473818,-6.99409389,45.9969826,2.02927876
100.484015,-6.73623705,46.67379,2.02929521
100.494015,-6.86457348,46.6734085,2.02927876
100.504209,-6.47487545,46.3348236,1.35284162
100.514209,-6.73268747,46.672657,1.69103837
100.524405,-6.60669422,46.67379,1.69107926
100.534405,-6.47487545,46.3348236,1.69105196
