time,dynamic_pressure,airspeed,airspeed_calibrated
67.157258,12.0897141,9.24164391,0+4.99683564099602i
67.180883,21.7615891,5.01193094,0+6.70343123513813i
67.20505,79.7772141,6.72422695,0+12.8341449700173i
67.22888,89.4569016,12.8735332,0+13.5880806647372i
67.25288,118.456902,13.6301365,0+15.634995070701i
67.277245,195.816284,15.6840754,0+20.1067454022494i
67.30088,166.808472,20.1647205,0+18.5561062597767i
67.325053,157.128784,18.6102638,0+18.0081012579144i
67.34888,147.464722,18.0618153,0+17.4445990489244i
67.372883,128.120972,17.4977093,0+16.2584822146791i
67.397245,99.1209641,16.308836,0+14.2984178746196i
67.42088,108.777214,14.3442125,0+14.9789790343864i
67.445041,128.120972,15.0260029,0+16.2559219919014i
67.46888,118.456902,16.3073921,0+15.630517031571i
67.49288,166.808472,15.6788025,0+18.5492687065773i
67.517297,89.4569016,18.6039791,0+13.5808149028983i
67.540883,89.4569016,13.6232328,0+13.5805644447568i
67.565053,99.1209641,13.6232328,0+14.2950989987009i
67.588883,89.4569016,14.3398294,0+13.5805843578099i
67.612883,99.1209641,13.6221237,0+14.2952587651866i
67.63698,99.1209641,14.3391285,0+14.2950320144115i
67.66088,99.1209641,14.338789,0+14.2936686471833i
67.68513,99.1209641,14.3386774,0+14.2940817105857i
67.70888,128.120972,14.338644,0+16.2508193293712i
67.732883,118.456902,16.3012619,0+15.6248770822125i
67.756883,147.464722,15.6739044,0+17.4346659108106i
67.780883,157.128784,17.487545,0+17.9958778846716i
67.805044,157.128784,18.051651,0+17.9946803927944i
67.828883,157.128784,18.0503788,0+17.9936019383414i
67.852883,166.808472,18.0499439,0+18.5410721660974i
67.877224,99.1209641,18.5969315,0+14.2918618409913i
67.900892,137.800659,14.3357153,0+16.8531784418792i
67.925056,118.456902,16.9029408,0+15.6231347184672i
67.948883,99.1209641,15.6713896,0+14.2916381040597i
67.972883,89.4569016,14.3346424,0+13.5775305894163i
67.997248,89.4569016,13.6177111,0+13.5765646236651i
68.020886,89.4569016,13.6169167,0+13.5756246339557i
68.045056,99.1209641,13.6167393,0+14.2899664300952i
68.068886,99.1209641,14.333497,0+14.2878271824742i
68.092886,166.808472,14.333313,0+18.5369150088135i
68.1172,195.816284,18.5921555,0+20.0850277240549i
68.140883,195.816284,20.1436882,0+20.0846738506517i
68.165047,253.839722,20.1431656,0+22.8686636896999i
68.188886,282.847534,22.9337444,0+24.1398107945843i
68.212889,234.495972,24.2068024,0+21.9737615883849i
68.23734,302.191284,22.0403538,0+24.9475214015748i
68.260889,273.183472,25.0173397,0+23.7177122645316i
68.285133,244.167847,23.7863255,0+22.4189823741398i
68.308886,273.183472,22.4866524,0+23.7175101246716i
68.332889,273.183472,23.7836914,0+23.7174903445874i
68.357251,282.847534,23.7834187,0+24.1334613387227i
68.380886,224.824097,24.1978092,0+21.5130923997998i
68.405059,157.128784,21.5731544,0+17.9809828851896i
68.428886,157.128784,18.0350895,0+17.9802084076528i
68.452886,166.808472,18.0349674,0+18.5253701954272i
68.477248,157.128784,18.5804272,0+17.9782727962526i
68.500889,118.456902,18.0318336,0+15.6085813927851i
68.52505,99.1209641,15.6557541,0+14.276702036244i
68.548889,79.7772141,14.3206902,0+12.8075135996458i
68.572898,99.1209641,12.8473635,0+14.2750292326207i
68.597276,99.1209641,14.3189888,0+14.2745375259677i
68.620886,99.1209641,14.3185358,0+14.2747589922535i
68.645059,89.4569016,14.3185358,0+13.5606778611945i
68.668886,79.7772141,13.6015673,0+12.8055140015049i
68.692889,60.4490891,12.8442802,0+11.1463680345365i
68.716901,70.1131516,11.1805096,0+12.0050075761568i
68.740889,60.4490891,12.0413923,0+11.1476708809904i
68.765062,99.1209641,11.1807098,0+14.274995365045i
68.788889,99.1209641,14.3170862,0+14.2739645080899i
68.812892,89.4569016,14.3167038,0+13.5581555136787i
68.837346,147.464722,13.6003876,0+17.4077035051073i
68.860889,224.824097,17.4606304,0+21.4957243766101i
68.885069,176.472534,21.558857,0+19.0416256861444i
68.908889,157.128784,19.0990353,0+17.9660090019904i
68.932895,108.777214,18.0206394,0+14.9477937022936i
68.956938,99.1209641,14.9930935,0+14.2714671232991i
68.980892,99.1209641,14.3130817,0+14.2700873688987i
69.005062,99.1209641,14.3130817,0+14.2684732946464i
69.028889,147.464722,14.3136902,0+17.4043845756998i
69.052892,186.152222,17.4584999,0+19.5549822907166i
69.077194,282.847534,19.6150036,0+24.1090441202632i
69.100889,302.191284,24.1772556,0+24.9177008441426i
69.125062,340.863159,24.9905643,0+26.4683223846862i
69.148889,224.824097,26.5369987,0+21.4921023075947i
69.172892,128.120972,21.5520153,0+16.2221338061816i
69.197203,70.1131516,16.2687874,0+12.0008712571293i
69.220892,79.7772141,12.0363083,0+12.8011963747081i
69.245053,50.7694016,12.8391171,0+10.2115985438682i
69.268898,31.4256516,10.2414713,0+8.03366806568857i
69.292901,50.7694016,8.05762482,0+10.2090289836679i
69.317254,99.1209641,10.2416649,0+14.2646819332249i
69.340892,99.1209641,14.309371,0+14.2629198429031i
69.365062,147.464722,14.309371,0+17.3969517585646i
69.388892,137.800659,17.4495907,0+16.8146042032486i
69.412895,108.777214,16.8665791,0+14.9372838961765i
69.437389,50.7694016,14.9841928,0+10.202928247528i
69.460892,41.1053391,10.235425,0+9.18133999617249i
69.485081,21.7615891,9.20946693,0+6.68022228454681i
69.508895,31.4256516,6.700665,0+8.02841026516076i
69.532895,12.0897141,8.05229282,0+4.98004236278348i
69.557206,-26.5977859,4.99449205,7.38631588509801+0i
69.580892,-26.5977859,7.40876198,7.3866842305704+0i
69.605053,12.0897141,7.40877485,0+4.98026373347197i
69.628895,-26.5977859,4.99516487,7.38570365879634+0i
69.652898,-16.9180984,7.40885162,5.89043502887364+0i
69.677261,21.7615891,5.90860415,0+6.68073697712636i
69.700895,99.1209641,6.70100641,0+14.2582653976745i
69.725066,108.777214,14.3013639,0+14.9330114454721i
69.748895,166.808472,14.9791803,0+18.4927371810385i
69.772895,263.511597,18.5482273,0+23.2460181846997i
69.797258,215.160034,23.3125515,0+21.0084086754263i
69.820895,137.800659,21.0640087,0+16.8125383330902i
69.845066,31.4256516,16.8585033,0+8.02837077621818i
69.868895,-36.2618484,8.05149841,8.62364395188581+0i
69.892895,-161.964966,8.64966488,18.2236130642117+0i
69.917209,-229.660278,18.2811813,21.6993004329483+0i
69.940895,-258.668091,21.7709255,23.025700261014+0i
69.965056,-307.011841,23.1053391,25.0816391388224+0i
69.988898,-181.308716,25.1723747,19.2771977995884+0i
70.012898,-152.300903,19.3433304,17.66893876533+0i
70.037035,-142.621216,17.7285938,17.0981805993644+0i
70.060898,-152.300903,17.1542473,17.6689721330397+0i
70.085087,12.0897141,17.72682,0+4.97852368447253i
70.108898,21.7615891,4.9935813,0+6.67858937517998i
70.132898,89.4569016,6.69845486,0+13.5394760340443i
70.156907,137.800659,13.5806065,0+16.8004382850945i
70.180898,205.480347,16.8531132,0+20.5177485584317i
70.205072,302.191284,20.5780983,0+24.8844915275183i
70.228898,244.167847,24.9513607,0+22.36474941091i
70.252898,224.824097,22.4269905,0+21.4609642405157i
70.277261,282.847534,21.5184078,0+24.072137751119i
70.300898,195.816284,24.1344509,0+20.0226997159089i
70.325059,273.183472,20.0807877,0+23.6531407487394i
70.348898,331.183472,23.7183094,0+26.0461778089827i
70.372901,321.519409,26.115818,0+25.662330467699i
70.397315,360.199097,25.7321548,0+27.1666320845728i
70.420898,340.863159,27.2351646,0+26.4243590482923i
70.445072,369.870972,26.4940739,0+27.5267046727855i
70.468898,311.855347,27.5957565,0+25.2755721125371i
70.492898,253.839722,25.3390083,0+22.804740657229i
70.517258,157.128784,22.8619614,0+17.9343004216635i
70.540898,186.152222,17.9857502,0+19.5220761161375i
70.565072,234.495972,19.5768871,0+21.9078733478552i
70.588901,282.847534,21.9706135,0+24.063582000423i
70.612901,350.527222,24.1305447,0+26.7897339792219i
70.637355,311.855347,26.8638496,0+25.2649026224331i
70.660901,350.527222,25.3365898,0+26.7852311780224i
70.685139,331.183472,26.8608093,0+26.0335559124848i
70.708901,311.855347,26.1057777,0+25.2614640624487i
70.732901,321.519409,25.3285217,0+25.6464962153156i
70.757209,340.863159,25.7168255,0+26.409634845555i
70.780901,282.847534,26.4786167,0+24.0538570183585i
70.805072,282.847534,24.1202297,0+24.0605207761573i
70.828901,205.480347,24.120903,0+20.5032547414014i
70.852901,157.128784,20.5590305,0+17.9281490663867i
70.877267,79.7772141,17.9784431,0+12.7719202204948i
70.900901,108.777214,12.8095512,0+14.9142161667255i
70.925075,157.128784,14.9575338,0+17.9254496723452i
70.948901,147.464722,17.9778214,0+17.3636476528344i
70.972901,253.839722,17.4164505,0+22.7845351934631i
70.997212,263.511597,22.8471146,0+23.20997145394i
71.020901,282.847534,23.2760944,0+24.0431491331672i
71.045062,253.839722,24.1130142,0+22.7771066716538i
71.068913,273.183472,22.8413086,0+23.6285162894275i
71.092904,253.839722,23.6934357,0+22.7742614174096i
71.117264,195.816284,22.8377075,0+20.002580815159i
71.140904,157.128784,20.0589504,0+17.9165259814462i
71.165075,186.152222,17.9684944,0+19.50445643361i
71.188904,118.456902,19.5574703,0+15.5563308629532i
71.212904,99.1209641,15.6031857,0+14.229780863527i
71.237358,21.7615891,14.2723589,0+6.66796087424641i
71.260904,21.7615891,6.68736458,0+6.66789900696617i
71.285151,2.41783905,6.68761587,0+2.22255548498381i
71.308904,-7.25403595,2.22928667,3.84933670291552+0i
71.332904,-16.9180984,3.86133361,5.87805538764474+0i
71.35691,60.4490891,5.89674139,0+11.1117357659243i
71.380904,79.7772141,11.1456566,0+12.7644461517848i
71.405066,89.4569016,12.803956,0+13.5138055216038i
71.428904,157.128784,13.5576553,0+17.9108954804175i
71.452904,224.824097,17.9641094,0+21.4238263547727i
71.47727,205.480347,21.4872456,0+20.4784249013464i
71.500907,166.808472,20.5391617,0+18.45001614011i
71.525078,147.464722,18.5057468,0+17.3448576613207i
71.548904,108.777214,17.3974857,0+14.8955451200891i
71.572907,89.4569016,14.941515,0+13.5066802851106i
71.597273,89.4569016,13.5487375,0+13.5063360831915i
71.620907,79.7772141,13.5484629,0+12.7545695797636i
71.645078,99.1209641,12.7941341,0+14.2164906612948i
71.66891,99.1209641,14.2610035,0+14.2161172517277i
71.692904,89.4569016,14.2604961,0+13.5052525142152i
71.717218,79.7772141,13.546752,0+12.7527571318789i
71.740907,89.4569016,12.7924318,0+13.5040905940674i
71.765069,99.1209641,13.5461292,0+14.2136277427974i
71.788907,147.464722,14.2579727,0+17.3384530328163i
71.812907,157.128784,17.3888626,0+17.8975440522103i
71.837361,108.777214,17.9489059,0+14.8892466450385i
71.860907,99.1209641,14.9337263,0+14.2142616960571i
71.885099,99.1209641,14.2554836,0+14.2155454448565i
71.908907,31.4256516,14.2558231,0+8.00434503912128i
71.932907,-55.6055984,8.02712059,10.6458477281899+0i
71.957218,-103.941536,10.6782284,14.5528628186983+0i
71.980907,-84.6134109,14.6000395,13.1296960873065+0i
72.005081,-94.2930984,13.1734362,13.8572916825872+0i
72.028907,-36.2618484,13.9062319,8.59308185481193+0i
72.05291,-36.2618484,8.62330627,8.59247691795342+0i
72.077276,31.4256516,8.621665,0+7.99967102508974i
72.100907,31.4256516,8.02578354,0+7.99896029858048i
72.125081,31.4256516,8.02563095,0+7.99868813356725i
72.14891,31.4256516,8.02532101,0+7.99800173810793i
72.17291,31.4256516,8.0246439,0+7.99801252872955i
72.197218,21.7615891,8.02430248,0+6.65565130921469i
72.220907,50.7694016,6.67744112,0+10.1668048802412i
72.245081,70.1131516,10.199193,0+11.9467779166879i
72.26891,89.4569016,11.9847889,0+13.495188369371i
72.29291,31.4256516,13.5370598,0+7.996995197543i
72.316919,21.7615891,8.0234108,0+6.65444397807858i
72.34091,31.4256516,6.67638159,0+7.99712096601487i
72.365084,-36.2618484,8.02319813,8.59048350676848+0i
72.38891,-36.2618484,8.61849117,8.59015738090888+0i
72.41291,-36.2618484,8.61885357,8.59009206886861+0i
72.437453,-26.5977859,8.61801147,7.35631389542598+0i
72.460913,-16.9180984,7.37950325,5.86638999572132+0i
72.48509,31.4256516,5.88523245,0+7.99546889342393i
72.508916,21.7615891,8.02063656,0+6.65253611072227i
72.532913,31.4256516,6.67388058,0+7.993947129281i
72.556922,31.4256516,8.01959419,0+7.99436530816852i
72.58091,12.0897141,8.01907253,0+4.9583279602984i
72.605084,41.1053391,4.97381926,0+9.14275342531012i
72.62891,31.4256516,9.17030144,0+7.99373626234073i
72.652913,31.4256516,8.01780224,0+7.99345469062204i
72.677279,31.4256516,8.01786041,0+7.99298737389298i
72.70091,31.4256516,8.01735306,0+7.9928720361556i
72.725084,2.41783905,8.01725388,0+2.21688854880243i
72.748913,21.7615891,2.22380304,0+6.65065765032237i
72.772913,21.7615891,6.67134619,0+6.65048476517054i
72.797273,31.4256516,6.67107439,0+7.99138679582628i
72.820922,21.7615891,8.01614666,0+6.64951975077339i
72.845102,31.4256516,6.67059517,0+7.99069143029858i
72.868913,31.4256516,8.01596642,0+7.99059238466303i
72.892913,108.777214,8.01565075,0+14.8689169668479i
72.916922,31.4256516,14.9126453,0+7.99009292213686i
72.940916,60.4490891,8.01517487,0+11.0820036122304i
72.965087,31.4256516,11.1164398,0+7.98986972321613i
72.988913,60.4490891,8.01456261,0+11.0816801307586i
73.012916,21.7615891,11.1157999,0+6.6483817537346i
73.037318,60.4490891,6.66938066,0+11.0814067552444i
73.060913,21.7615891,11.1151781,0+6.64840521939608i
73.085102,31.4256516,6.66899252,0+7.98999080702964i
73.108913,12.0897141,8.01438427,0+4.95527844049581i
73.132916,21.7615891,4.97076082,0+6.64815318148479i
73.157224,21.7615891,6.66901112,0+6.64832630545915i
73.180919,31.4256516,6.66922569,0+7.98970595321893i
73.205078,-7.25403595,8.01394367,3.83818302531675+0i
73.228916,31.4256516,3.85015535,0+7.98921917880534i
73.252916,31.4256516,8.01304245,0+7.98848783165038i
73.277224,21.7615891,8.01288319,0+6.64691470344944i
73.300916,50.7694016,6.66746998,0+10.1525325701714i
73.325087,99.1209641,10.1839619,0+14.1865219318806i
73.348916,99.1209641,14.2278166,0+14.1859231853349i
73.372916,99.1209641,14.2266254,0+14.184051728175i
73.397282,89.4569016,14.226552,0+13.473887754947i
73.420916,99.1209641,13.5140429,0+14.1829726448876i
73.44509,89.4569016,14.2247257,0+13.4741350104522i
73.468916,31.4256516,13.5132427,0+7.98485639149857i
73.492919,89.4569016,8.00906849,0+13.4735358153285i
73.517282,31.4256516,13.5119534,0+7.98434020697862i
73.540922,41.1053391,8.00873566,0+9.13138455444446i
73.565078,31.4256516,9.15935993,0+7.98416896665702i
73.588916,50.7694016,8.00855446,0+10.1480612522732i
73.612919,31.4256516,10.1787567,0+7.9830769308796i
73.63702,31.4256516,8.00771809,0+7.98273312996434i
73.660916,31.4256516,8.00743008,0+7.98254765497493i
73.685166,41.1053391,8.00743008,0+9.12938047356251i
73.708919,31.4256516,9.15732574,0+7.98174364538583i
73.732919,31.4256516,8.00659943,0+7.98135831155506i
73.756928,31.4256516,8.00600243,0+7.98119179099568i
73.780916,21.7615891,8.0055542,0+6.64159972421085i
73.80509,50.7694016,6.66174841,0+10.1438771821329i
73.828916,41.1053391,10.1747532,0+9.12751791898098i
73.852919,50.7694016,9.15533257,0+10.1438895021865i
73.877285,21.7615891,10.1742001,0+6.64065655544646i
73.900922,12.0897141,6.66048813,0+4.94940738324831i
73.925081,31.4256516,4.9645443,0+7.97960516262592i
73.948919,31.4256516,8.00400829,0+7.97913892803045i
73.972922,21.7615891,8.00349998,0+6.63962914487541i
73.997285,21.7615891,6.65995502,0+6.63977260399025i
74.020919,21.7615891,6.65978384,0+6.63986817176779i
74.045093,31.4256516,6.65978384,0+7.97921452710238i
74.068919,31.4256516,8.00269604,0+7.97925398121895i
74.092922,79.7772141,8.00284195,0+12.7143282293962i
74.117224,21.7615891,12.7509403,0+6.63977324143019i
74.140919,79.7772141,6.6594696,0+12.7148245072821i
74.165093,89.4569016,12.7506151,0+13.4638690082298i
74.188922,89.4569016,13.5021963,0+13.4619628736723i
74.212928,89.4569016,13.5019217,0+13.461109029161i
74.237971,31.4256516,13.5031691,0+7.97810473138127i
74.260922,-36.2618484,8.00397491,8.57054220124535+0i
74.285157,-103.941536,8.59837246,14.5118597109463+0i
74.308922,-94.2930984,14.5591202,13.8249252808666+0i
74.332922,-142.621216,13.8689117,17.002199782477+0i
74.357285,-142.621216,17.0571461,17.000554167847+0i
74.380922,-152.300903,17.0570316,17.5663632291686+0i
74.405096,-152.300903,17.6263599,17.5639727504751+0i
74.428922,-152.300903,17.6246815,17.5607257723165+0i
74.452925,-161.964966,17.6255989,18.1075311074924+0i
74.477288,-152.300903,18.1760998,17.5571457360526+0i
74.500922,-152.300903,17.6247501,17.5566446990111+0i
74.525096,-94.2930984,17.6245975,13.8195932215364+0i
74.548922,-103.941536,13.8672476,14.5100735085442+0i
74.572928,-84.6134109,14.5589771,13.0882031214748+0i
74.597288,-94.2930984,13.1342344,13.8155964910548+0i
74.620922,-84.6134109,13.8629541,13.0884706934055+0i
74.645087,-84.6134109,13.1310825,13.0862269264699+0i
74.668925,-26.5977859,13.1296473,7.33670933576321+0i
74.692925,-26.5977859,7.36003208,7.33615361822903+0i
74.716934,-26.5977859,7.35959101,7.33592090770341+0i
74.740925,-26.5977859,7.35903358,7.33496739468172+0i
74.765096,-26.5977859,7.35903358,7.33409206016047+0i
74.788922,-26.5977859,7.35814762,7.33416767010064+0i
74.812925,31.4256516,7.35725927,0+7.97154552329467i
74.837428,21.7615891,7.99688673,0+6.63252368598782i
74.860925,31.4256516,6.65353823,0+7.97021013179957i
74.885114,31.4256516,7.99533701,0+7.96965185285361i
74.908925,31.4256516,7.99463081,0+7.96922676911651i
74.932941,12.0897141,7.99428701,0+4.94245896571297i
74.956928,60.4490891,4.95790577,0+11.0527665075162i
74.980931,41.1053391,11.0856037,0+9.11319571954546i
75.005087,31.4256516,9.14158249,0+7.96802661210329i
75.028925,79.7772141,7.99288702,0+12.6958638791709i
75.052925,41.1053391,12.7347212,0+9.11221528222648i
75.077236,21.7615891,9.1407938,0+6.62970098173797i
75.100925,60.4490891,6.65061855,0+11.0503132170344i
75.125099,31.4256516,11.0843859,0+7.9663136181721i
75.148925,31.4256516,7.99165344,0+7.96570793716719i
75.172928,41.1053391,7.99134541,0+9.11058247055099i
75.197288,31.4256516,9.13880825,0+7.96532200171485i
75.220925,99.1209641,7.98969889,0+14.148055185935i
75.245099,31.4256516,14.1897745,0+7.96528816297477i
75.268925,41.1053391,7.98942137,0+9.10979228245857i
75.292931,31.4256516,9.13752365,0+7.96515623612899i
75.317322,31.4256516,7.98918152,0+7.96439399353535i
75.340928,31.4256516,7.98872995,0+7.96400806388371i
75.36509,41.1053391,7.98853874,0+9.10818714438238i
75.388928,31.4256516,9.13599014,0+7.96370258013689i
75.412928,31.4256516,7.98783922,0+7.96356804291652i
75.437425,31.4256516,7.98778963,0+7.96311162430031i
75.460928,41.1053391,7.98749447,0+9.10727076736072i
75.485117,79.7772141,9.13518906,0+12.6883367015919i
75.508928,31.4256516,12.7257519,0+7.96244844021161i
75.532928,31.4256516,7.98646593,0+7.96198844030202i
75.557294,12.0897141,7.98633385,0+4.93800038634404i
75.580928,41.1053391,4.95330572,0+9.10519867270865i
75.605102,31.4256516,9.1334753,0+7.9610738454472i
75.628931,21.7615891,7.98565769,0+6.6246536220503i
75.652934,41.1053391,6.64498615,0+9.10475239275653i
75.677294,31.4256516,9.13219547,0+7.9602512407286i
75.700928,60.4490891,7.98475742,0+11.0412561784735i
75.72509,89.4569016,11.0737734,0+13.431844214504i
75.748928,21.7615891,13.4712467,0+6.62316581109363i
75.772931,31.4256516,6.64384937,0+7.95910979731214i
75.797346,41.1053391,7.98361015,0+9.10271060218674i
75.820931,31.4256516,9.13046265,0+7.95893801603352i
75.845105,31.4256516,7.9833622,0+7.95820496181629i
75.868931,41.1053391,7.98272705,0+9.10194158683562i
75.892931,50.7694016,9.12945747,0+10.1149474863159i
75.917245,41.1053391,10.1458712,0+9.10109684818536i
75.940931,31.4256516,9.12847996,0+7.9575099009922i
75.965102,31.4256516,7.98175478,0+7.95732641935164i
75.988941,31.4256516,7.98150206,0+7.95669969599706i
76.012941,31.4256516,7.98115683,0+7.95640131591935i
76.037035,50.7694016,7.98081255,0+10.1133026016682i
